string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string,string
3282,NORMAL,?,FALSE,?,HIGH,?,?,LOW,ZERO,LOW,NORMAL,?,?,?,LOW,ZERO,?,HIGH
3291,HIGH,TRUE,?,FALSE,?,NORMAL,?,?,ZERO,LOW,NORMAL,?,NORMAL,NORMAL,LOW,ZERO,HIGH,HIGH
3292,?,FALSE,FALSE,FALSE,HIGH,?,FALSE,LOW,ZERO,?,?,?,HIGH,LOW,?,ZERO,HIGH,?
3293,NORMAL,FALSE,FALSE,FALSE,?,?,?,LOW,HIGH,HIGH,?,?,HIGH,NORMAL,?,HIGH,?,HIGH
3302,NORMAL,?,?,?,HIGH,?,?,?,?,LOW,NORMAL,NORMAL,HIGH,?,ZERO,ZERO,?,HIGH
3318,LOW,FALSE,?,FALSE,?,?,?,?,ZERO,LOW,NORMAL,?,HIGH,NORMAL,?,?,?,?
3334,NORMAL,FALSE,FALSE,FALSE,HIGH,?,?,LOW,ZERO,LOW,NORMAL,NORMAL,HIGH,NORMAL,LOW,?,HIGH,HIGH
3349,NORMAL,FALSE,?,FALSE,?,HIGH,FALSE,LOW,?,LOW,NORMAL,NORMAL,HIGH,NORMAL,?,?,HIGH,HIGH
3351,LOW,FALSE,?,FALSE,LOW,?,?,LOW,ZERO,LOW,NORMAL,?,?,NORMAL,?,ZERO,NORMAL,LOW
3355,?,FALSE,?,?,NORMAL,?,FALSE,?,ZERO,?,?,NORMAL,NORMAL,?,?,ZERO,HIGH,HIGH
3360,?,TRUE,FALSE,?,?,?,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,?,NORMAL,LOW,ZERO,?,HIGH
3365,?,FALSE,FALSE,FALSE,HIGH,?,FALSE,LOW,ZERO,?,NORMAL,NORMAL,HIGH,?,LOW,ZERO,?,HIGH
3373,LOW,FALSE,TRUE,FALSE,HIGH,?,FALSE,LOW,LOW,LOW,NORMAL,NORMAL,ZERO,NORMAL,?,?,HIGH,NORMAL
3374,NORMAL,FALSE,FALSE,FALSE,NORMAL,?,FALSE,?,ZERO,LOW,NORMAL,?,?,?,LOW,?,?,?
3375,NORMAL,FALSE,FALSE,FALSE,?,HIGH,FALSE,LOW,NORMAL,LOW,?,HIGH,HIGH,NORMAL,?,?,HIGH,?
3390,NORMAL,?,FALSE,?,NORMAL,NORMAL,FALSE,LOW,ZERO,?,?,?,HIGH,LOW,ZERO,?,HIGH,?
3393,HIGH,TRUE,FALSE,FALSE,HIGH,?,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,HIGH,NORMAL,?,ZERO,HIGH,LOW
3398,NORMAL,FALSE,FALSE,FALSE,LOW,NORMAL,FALSE,LOW,ZERO,LOW,NORMAL,?,LOW,?,?,ZERO,?,NORMAL
3399,LOW,FALSE,FALSE,FALSE,HIGH,HIGH,?,LOW,?,LOW,?,NORMAL,?,NORMAL,LOW,ZERO,?,HIGH
3425,NORMAL,FALSE,FALSE,FALSE,LOW,LOW,?,?,ZERO,LOW,NORMAL,NORMAL,NORMAL,NORMAL,LOW,?,?,NORMAL
3430,?,?,?,FALSE,HIGH,?,?,?,ZERO,LOW,NORMAL,NORMAL,?,NORMAL,ZERO,NORMAL,?,LOW
3449,NORMAL,FALSE,?,FALSE,?,LOW,FALSE,?,?,LOW,HIGH,NORMAL,?,NORMAL,ZERO,LOW,?,?
3453,?,?,FALSE,FALSE,HIGH,?,FALSE,LOW,NORMAL,LOW,NORMAL,HIGH,LOW,?,ZERO,?,HIGH,LOW
3459,NORMAL,FALSE,FALSE,FALSE,HIGH,?,?,LOW,ZERO,LOW,NORMAL,NORMAL,HIGH,NORMAL,?,ZERO,HIGH,HIGH
3463,?,FALSE,?,FALSE,?,HIGH,?,LOW,HIGH,HIGH,?,?,HIGH,NORMAL,?,HIGH,HIGH,?
3464,?,TRUE,?,?,?,?,FALSE,?,?,HIGH,NORMAL,NORMAL,HIGH,NORMAL,?,HIGH,?,LOW
3469,?,FALSE,?,FALSE,HIGH,HIGH,FALSE,LOW,?,LOW,NORMAL,NORMAL,HIGH,?,LOW,ZERO,?,?
3480,NORMAL,FALSE,?,FALSE,HIGH,HIGH,FALSE,LOW,?,?,NORMAL,NORMAL,HIGH,NORMAL,ZERO,?,HIGH,?
3486,?,FALSE,FALSE,?,HIGH,HIGH,FALSE,LOW,NORMAL,LOW,?,HIGH,LOW,?,ZERO,NORMAL,?,?
3501,NORMAL,FALSE,FALSE,TRUE,NORMAL,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,HIGH,?,?,ZERO,HIGH,HIGH
3505,HIGH,TRUE,?,FALSE,HIGH,HIGH,FALSE,LOW,HIGH,HIGH,?,NORMAL,HIGH,?,ZERO,HIGH,HIGH,NORMAL
3509,HIGH,FALSE,?,FALSE,?,HIGH,FALSE,?,?,LOW,?,?,?,?,?,?,HIGH,HIGH
3520,NORMAL,FALSE,FALSE,FALSE,?,LOW,FALSE,LOW,ZERO,LOW,?,NORMAL,HIGH,NORMAL,LOW,ZERO,HIGH,?
3533,HIGH,TRUE,?,?,HIGH,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,HIGH,NORMAL,LOW,?,NORMAL,?
3538,?,?,FALSE,FALSE,?,HIGH,?,LOW,ZERO,?,?,NORMAL,?,?,LOW,ZERO,?,HIGH
3559,NORMAL,FALSE,?,FALSE,LOW,?,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,LOW,NORMAL,LOW,ZERO,HIGH,NORMAL
3560,?,FALSE,FALSE,FALSE,?,HIGH,?,LOW,ZERO,LOW,NORMAL,NORMAL,HIGH,NORMAL,?,ZERO,HIGH,HIGH
3582,HIGH,FALSE,FALSE,FALSE,HIGH,?,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,HIGH,NORMAL,LOW,?,?,NORMAL
3606,?,FALSE,FALSE,?,?,HIGH,FALSE,LOW,?,LOW,NORMAL,?,?,?,?,?,HIGH,HIGH
3625,HIGH,TRUE,?,FALSE,HIGH,HIGH,?,LOW,ZERO,?,NORMAL,NORMAL,LOW,?,LOW,ZERO,?,?
3631,NORMAL,?,?,?,?,HIGH,FALSE,?,ZERO,LOW,HIGH,NORMAL,HIGH,?,?,ZERO,?,HIGH
3633,NORMAL,FALSE,?,FALSE,HIGH,?,FALSE,LOW,ZERO,LOW,?,NORMAL,HIGH,NORMAL,LOW,ZERO,HIGH,LOW
3647,NORMAL,FALSE,FALSE,FALSE,HIGH,HIGH,?,LOW,ZERO,?,NORMAL,NORMAL,NORMAL,NORMAL,?,ZERO,?,HIGH
3656,LOW,TRUE,TRUE,FALSE,HIGH,HIGH,?,LOW,?,LOW,NORMAL,?,NORMAL,NORMAL,?,ZERO,HIGH,NORMAL
3658,LOW,FALSE,?,?,HIGH,?,FALSE,?,ZERO,?,NORMAL,NORMAL,LOW,?,?,ZERO,HIGH,?
3662,NORMAL,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,?,HIGH,?,ZERO,ZERO,HIGH,?
3671,HIGH,?,?,?,HIGH,HIGH,FALSE,LOW,HIGH,HIGH,NORMAL,NORMAL,?,NORMAL,ZERO,?,HIGH,NORMAL
3687,NORMAL,?,FALSE,FALSE,NORMAL,NORMAL,FALSE,LOW,?,LOW,NORMAL,NORMAL,NORMAL,NORMAL,?,ZERO,?,HIGH
3714,LOW,?,TRUE,?,HIGH,HIGH,FALSE,LOW,ZERO,LOW,?,NORMAL,HIGH,NORMAL,ZERO,ZERO,HIGH,HIGH
3720,HIGH,?,FALSE,FALSE,?,HIGH,?,LOW,ZERO,?,LOW,?,ZERO,NORMAL,?,ZERO,HIGH,HIGH
3730,?,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,?,LOW,NORMAL,NORMAL,?,?,?,?,?,HIGH
3736,NORMAL,?,FALSE,FALSE,HIGH,LOW,FALSE,?,NORMAL,?,?,?,LOW,NORMAL,?,LOW,?,?
3751,NORMAL,?,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,?,LOW,?,LOW,NORMAL,LOW,ZERO,HIGH,LOW
3758,LOW,FALSE,TRUE,TRUE,?,HIGH,FALSE,?,?,LOW,NORMAL,NORMAL,HIGH,NORMAL,LOW,ZERO,HIGH,NORMAL
3763,?,?,TRUE,?,HIGH,?,FALSE,?,ZERO,?,?,NORMAL,?,NORMAL,LOW,ZERO,?,NORMAL
3781,?,FALSE,?,?,?,?,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,?,?,LOW,ZERO,?,HIGH
3784,?,?,FALSE,FALSE,HIGH,HIGH,?,?,HIGH,?,?,NORMAL,NORMAL,HIGH,HIGH,?,?,LOW
3786,NORMAL,FALSE,FALSE,FALSE,HIGH,HIGH,?,?,?,?,NORMAL,HIGH,NORMAL,NORMAL,LOW,?,?,HIGH
3791,NORMAL,FALSE,FALSE,?,HIGH,HIGH,FALSE,LOW,?,LOW,NORMAL,?,LOW,NORMAL,LOW,?,HIGH,HIGH
3797,NORMAL,FALSE,?,FALSE,HIGH,?,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,NORMAL,?,LOW,ZERO,HIGH,HIGH
3801,?,FALSE,FALSE,FALSE,?,HIGH,FALSE,NORMAL,?,LOW,?,HIGH,HIGH,NORMAL,?,LOW,HIGH,?
3804,NORMAL,FALSE,?,FALSE,HIGH,HIGH,FALSE,HIGH,?,LOW,NORMAL,?,HIGH,NORMAL,LOW,ZERO,?,HIGH
3805,NORMAL,FALSE,?,?,?,HIGH,FALSE,ZERO,HIGH,?,NORMAL,HIGH,HIGH,LOW,ZERO,HIGH,HIGH,NORMAL
3806,?,FALSE,?,?,HIGH,HIGH,?,LOW,ZERO,LOW,NORMAL,NORMAL,HIGH,NORMAL,LOW,ZERO,HIGH,HIGH
3821,NORMAL,FALSE,?,FALSE,HIGH,HIGH,?,LOW,?,LOW,NORMAL,NORMAL,HIGH,?,LOW,ZERO,HIGH,HIGH
3829,LOW,FALSE,TRUE,FALSE,?,?,FALSE,LOW,?,LOW,?,NORMAL,?,NORMAL,?,ZERO,?,LOW
3839,NORMAL,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,?,?,?,?,HIGH,NORMAL,LOW,ZERO,HIGH,HIGH
3849,?,?,FALSE,?,?,?,?,LOW,?,HIGH,?,NORMAL,HIGH,?,ZERO,HIGH,NORMAL,NORMAL
3856,LOW,TRUE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,LOW,?,LOW,?,HIGH,?
3861,NORMAL,FALSE,FALSE,FALSE,?,?,FALSE,LOW,HIGH,HIGH,LOW,?,?,NORMAL,ZERO,?,HIGH,HIGH
3866,NORMAL,?,FALSE,FALSE,HIGH,HIGH,?,?,ZERO,LOW,NORMAL,HIGH,LOW,?,HIGH,ZERO,HIGH,HIGH
3867,NORMAL,FALSE,FALSE,FALSE,LOW,LOW,?,LOW,?,HIGH,NORMAL,NORMAL,?,?,HIGH,HIGH,NORMAL,?
3884,NORMAL,FALSE,FALSE,FALSE,HIGH,HIGH,?,LOW,?,LOW,NORMAL,HIGH,?,?,LOW,ZERO,HIGH,HIGH
3890,HIGH,FALSE,FALSE,FALSE,HIGH,HIGH,?,LOW,?,LOW,?,?,?,NORMAL,LOW,?,HIGH,?
3919,NORMAL,?,?,?,HIGH,?,FALSE,LOW,?,?,LOW,?,?,NORMAL,LOW,ZERO,HIGH,HIGH
3920,NORMAL,FALSE,FALSE,?,HIGH,HIGH,FALSE,?,ZERO,?,NORMAL,NORMAL,LOW,NORMAL,LOW,ZERO,HIGH,?
3923,?,FALSE,?,FALSE,?,HIGH,FALSE,?,ZERO,?,HIGH,?,HIGH,NORMAL,LOW,ZERO,HIGH,HIGH
3926,NORMAL,FALSE,?,?,?,LOW,FALSE,LOW,HIGH,HIGH,?,NORMAL,LOW,HIGH,?,HIGH,HIGH,NORMAL
3938,NORMAL,?,?,FALSE,LOW,LOW,FALSE,LOW,?,HIGH,NORMAL,NORMAL,?,NORMAL,ZERO,HIGH,NORMAL,NORMAL
3950,NORMAL,?,FALSE,FALSE,HIGH,LOW,FALSE,LOW,ZERO,LOW,?,NORMAL,LOW,?,LOW,?,HIGH,?
3951,NORMAL,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,?,ZERO,?,NORMAL,HIGH,LOW,NORMAL,LOW,ZERO,HIGH,?
3953,NORMAL,FALSE,FALSE,?,NORMAL,?,?,?,ZERO,LOW,NORMAL,NORMAL,LOW,NORMAL,LOW,ZERO,HIGH,?
3959,HIGH,?,?,?,?,LOW,FALSE,LOW,ZERO,LOW,?,?,LOW,?,LOW,ZERO,HIGH,LOW
3977,NORMAL,FALSE,?,FALSE,HIGH,HIGH,TRUE,LOW,ZERO,LOW,?,NORMAL,?,NORMAL,ZERO,ZERO,HIGH,?
3980,HIGH,TRUE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,?,LOW,NORMAL,NORMAL,NORMAL,NORMAL,LOW,?,?,?
3981,?,TRUE,FALSE,FALSE,HIGH,?,FALSE,HIGH,ZERO,?,NORMAL,NORMAL,HIGH,NORMAL,LOW,?,HIGH,HIGH
3988,NORMAL,FALSE,?,FALSE,HIGH,?,FALSE,?,ZERO,LOW,?,NORMAL,?,NORMAL,LOW,?,HIGH,HIGH
3994,NORMAL,FALSE,FALSE,?,?,?,?,?,?,LOW,?,?,LOW,?,?,ZERO,HIGH,HIGH
3996,NORMAL,?,?,FALSE,HIGH,?,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,?,NORMAL,LOW,ZERO,HIGH,HIGH
4000,?,FALSE,FALSE,?,HIGH,HIGH,FALSE,LOW,ZERO,LOW,?,?,LOW,NORMAL,LOW,ZERO,?,HIGH
4001,LOW,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,?,LOW,NORMAL,NORMAL,LOW,?,LOW,ZERO,?,HIGH
4011,NORMAL,?,?,FALSE,HIGH,?,FALSE,LOW,?,LOW,HIGH,?,LOW,?,LOW,ZERO,HIGH,NORMAL
4014,NORMAL,FALSE,?,FALSE,?,HIGH,?,?,LOW,LOW,NORMAL,NORMAL,?,NORMAL,?,?,HIGH,LOW
4019,NORMAL,FALSE,FALSE,?,NORMAL,?,FALSE,?,?,LOW,HIGH,NORMAL,NORMAL,NORMAL,LOW,ZERO,HIGH,HIGH
4020,NORMAL,FALSE,FALSE,?,?,HIGH,FALSE,?,?,?,?,?,?,NORMAL,?,ZERO,?,HIGH
4021,NORMAL,FALSE,?,FALSE,LOW,HIGH,?,LOW,HIGH,?,NORMAL,NORMAL,HIGH,NORMAL,?,HIGH,?,HIGH
4041,?,FALSE,?,FALSE,HIGH,HIGH,FALSE,LOW,?,?,NORMAL,NORMAL,NORMAL,NORMAL,LOW,ZERO,?,HIGH
4061,NORMAL,TRUE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,HIGH,HIGH,?,NORMAL,?,ZERO,HIGH,HIGH
4062,?,FALSE,?,FALSE,NORMAL,?,FALSE,LOW,HIGH,HIGH,NORMAL,NORMAL,?,NORMAL,LOW,HIGH,HIGH,HIGH
4067,NORMAL,FALSE,FALSE,FALSE,HIGH,?,FALSE,LOW,ZERO,?,NORMAL,HIGH,HIGH,NORMAL,ZERO,ZERO,HIGH,HIGH
4068,HIGH,?,FALSE,?,HIGH,HIGH,?,?,HIGH,?,NORMAL,?,LOW,?,HIGH,HIGH,?,HIGH
4073,?,TRUE,FALSE,FALSE,HIGH,HIGH,FALSE,?,?,LOW,NORMAL,NORMAL,LOW,NORMAL,LOW,ZERO,HIGH,HIGH
4082,NORMAL,FALSE,?,FALSE,?,HIGH,?,?,?,NORMAL,?,?,LOW,NORMAL,LOW,HIGH,HIGH,?
4083,?,FALSE,FALSE,FALSE,?,LOW,FALSE,?,LOW,LOW,LOW,?,ZERO,LOW,ZERO,LOW,HIGH,?
4086,NORMAL,FALSE,FALSE,FALSE,?,LOW,?,LOW,ZERO,LOW,LOW,?,HIGH,NORMAL,?,ZERO,HIGH,NORMAL
4090,NORMAL,FALSE,FALSE,?,HIGH,?,FALSE,?,ZERO,LOW,NORMAL,?,HIGH,NORMAL,LOW,?,HIGH,HIGH
4092,LOW,FALSE,?,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,?,HIGH,?,LOW,?,HIGH,HIGH
4106,NORMAL,FALSE,FALSE,?,HIGH,HIGH,?,NORMAL,LOW,LOW,NORMAL,HIGH,HIGH,?,?,LOW,?,?
4121,?,FALSE,FALSE,?,?,?,FALSE,LOW,?,LOW,?,NORMAL,?,NORMAL,LOW,?,HIGH,HIGH
4127,NORMAL,FALSE,FALSE,FALSE,?,?,FALSE,LOW,HIGH,?,NORMAL,NORMAL,?,?,LOW,?,?,?
4145,NORMAL,?,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,HIGH,HIGH,?,NORMAL,HIGH,NORMAL,ZERO,?,HIGH,HIGH
4157,NORMAL,FALSE,FALSE,FALSE,HIGH,?,?,?,ZERO,LOW,LOW,NORMAL,?,NORMAL,LOW,ZERO,?,HIGH
4167,NORMAL,TRUE,?,FALSE,?,HIGH,FALSE,LOW,ZERO,LOW,?,NORMAL,HIGH,NORMAL,?,ZERO,HIGH,?
4177,HIGH,TRUE,FALSE,FALSE,?,?,FALSE,LOW,ZERO,?,?,?,NORMAL,?,LOW,ZERO,HIGH,NORMAL
4193,NORMAL,FALSE,FALSE,FALSE,HIGH,?,?,LOW,ZERO,LOW,LOW,NORMAL,LOW,NORMAL,?,ZERO,HIGH,?
4198,HIGH,FALSE,FALSE,?,HIGH,HIGH,FALSE,?,LOW,LOW,LOW,NORMAL,HIGH,?,?,LOW,HIGH,HIGH
4203,HIGH,?,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,?,LOW,NORMAL,NORMAL,LOW,NORMAL,?,ZERO,?,HIGH
4225,NORMAL,?,?,FALSE,?,?,FALSE,?,ZERO,HIGH,?,NORMAL,NORMAL,?,HIGH,?,?,HIGH
4249,?,?,FALSE,FALSE,HIGH,HIGH,?,?,ZERO,?,NORMAL,?,HIGH,?,LOW,ZERO,HIGH,?
4258,HIGH,?,FALSE,FALSE,HIGH,HIGH,?,?,?,LOW,NORMAL,?,?,NORMAL,?,?,HIGH,?
4271,NORMAL,?,FALSE,FALSE,HIGH,?,FALSE,?,ZERO,LOW,?,?,NORMAL,NORMAL,?,ZERO,HIGH,LOW
4280,NORMAL,FALSE,?,?,HIGH,HIGH,?,?,ZERO,LOW,?,NORMAL,HIGH,NORMAL,?,LOW,HIGH,HIGH
4292,?,?,FALSE,?,HIGH,?,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,NORMAL,?,LOW,ZERO,HIGH,LOW
4293,NORMAL,?,FALSE,?,LOW,?,FALSE,ZERO,HIGH,HIGH,LOW,?,LOW,HIGH,HIGH,?,HIGH,NORMAL
4295,?,FALSE,?,FALSE,LOW,LOW,FALSE,HIGH,ZERO,HIGH,HIGH,NORMAL,LOW,?,LOW,HIGH,?,HIGH
4304,NORMAL,FALSE,FALSE,?,HIGH,?,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,NORMAL,NORMAL,LOW,?,?,HIGH
4307,NORMAL,FALSE,FALSE,FALSE,HIGH,HIGH,?,LOW,ZERO,LOW,NORMAL,NORMAL,LOW,NORMAL,LOW,ZERO,?,HIGH
4344,LOW,FALSE,FALSE,?,HIGH,HIGH,FALSE,?,?,?,NORMAL,NORMAL,LOW,?,HIGH,?,HIGH,HIGH
4362,HIGH,TRUE,FALSE,FALSE,LOW,NORMAL,?,LOW,ZERO,LOW,NORMAL,NORMAL,ZERO,?,LOW,ZERO,HIGH,LOW
4370,NORMAL,?,FALSE,?,HIGH,HIGH,?,LOW,ZERO,LOW,?,NORMAL,HIGH,NORMAL,?,ZERO,HIGH,HIGH
4377,NORMAL,TRUE,FALSE,?,HIGH,HIGH,FALSE,?,LOW,?,NORMAL,NORMAL,HIGH,NORMAL,LOW,NORMAL,HIGH,?
4390,?,TRUE,FALSE,FALSE,HIGH,HIGH,FALSE,?,ZERO,LOW,?,?,LOW,NORMAL,LOW,ZERO,HIGH,LOW
4393,NORMAL,?,FALSE,?,HIGH,?,FALSE,LOW,ZERO,?,NORMAL,NORMAL,LOW,NORMAL,LOW,ZERO,HIGH,?
4397,HIGH,TRUE,?,?,?,HIGH,FALSE,NORMAL,?,LOW,NORMAL,?,?,NORMAL,LOW,ZERO,HIGH,?
4399,HIGH,TRUE,?,FALSE,?,HIGH,FALSE,?,ZERO,LOW,?,NORMAL,NORMAL,NORMAL,LOW,ZERO,?,LOW
4414,LOW,FALSE,TRUE,FALSE,NORMAL,?,?,LOW,?,LOW,?,?,HIGH,NORMAL,LOW,ZERO,HIGH,?
4427,?,FALSE,?,FALSE,?,HIGH,?,LOW,?,LOW,NORMAL,?,LOW,NORMAL,LOW,ZERO,HIGH,?
4438,NORMAL,?,?,?,HIGH,HIGH,FALSE,?,LOW,?,NORMAL,NORMAL,HIGH,?,ZERO,LOW,?,LOW
4440,NORMAL,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,ZERO,?,NORMAL,NORMAL,?,NORMAL,LOW,ZERO,HIGH,HIGH
4441,NORMAL,?,FALSE,?,?,HIGH,FALSE,LOW,ZERO,LOW,?,HIGH,HIGH,NORMAL,LOW,ZERO,HIGH,HIGH
4444,NORMAL,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,HIGH,HIGH,LOW,NORMAL,?,HIGH,?,HIGH,NORMAL,HIGH,HIGH
4453,HIGH,?,?,FALSE,HIGH,HIGH,?,?,HIGH,HIGH,?,HIGH,?,NORMAL,?,HIGH,?,LOW
4462,?,FALSE,FALSE,?,HIGH,?,FALSE,LOW,?,LOW,NORMAL,NORMAL,?,NORMAL,?,LOW,?,HIGH
4478,?,FALSE,TRUE,?,HIGH,HIGH,?,LOW,ZERO,LOW,NORMAL,NORMAL,LOW,?,LOW,ZERO,HIGH,LOW
4483,?,FALSE,FALSE,FALSE,?,HIGH,FALSE,LOW,?,?,?,?,?,NORMAL,LOW,ZERO,?,HIGH
4485,HIGH,?,?,FALSE,HIGH,?,FALSE,?,?,LOW,?,NORMAL,?,NORMAL,LOW,ZERO,HIGH,LOW
4507,NORMAL,FALSE,FALSE,FALSE,?,HIGH,FALSE,LOW,?,LOW,?,?,NORMAL,NORMAL,?,ZERO,?,HIGH
4511,NORMAL,FALSE,FALSE,FALSE,?,HIGH,FALSE,LOW,ZERO,LOW,NORMAL,NORMAL,?,NORMAL,LOW,ZERO,HIGH,HIGH
4519,NORMAL,FALSE,FALSE,?,?,HIGH,FALSE,?,ZERO,?,NORMAL,NORMAL,NORMAL,NORMAL,?,ZERO,HIGH,HIGH
4549,NORMAL,?,FALSE,FALSE,?,HIGH,FALSE,LOW,ZERO,LOW,?,NORMAL,HIGH,?,LOW,ZERO,?,?
4557,NORMAL,?,FALSE,?,?,?,FALSE,?,HIGH,?,NORMAL,NORMAL,?,LOW,ZERO,HIGH,HIGH,HIGH
4559,NORMAL,FALSE,FALSE,FALSE,?,?,?,HIGH,LOW,LOW,NORMAL,NORMAL,HIGH,NORMAL,NORMAL,?,HIGH,LOW
4597,?,?,FALSE,FALSE,LOW,LOW,FALSE,HIGH,?,LOW,NORMAL,?,?,LOW,HIGH,LOW,HIGH,LOW
4599,LOW,FALSE,FALSE,FALSE,LOW,LOW,?,?,?,HIGH,NORMAL,NORMAL,LOW,?,HIGH,HIGH,NORMAL,?
4603,?,FALSE,FALSE,?,HIGH,HIGH,FALSE,LOW,ZERO,LOW,?,NORMAL,LOW,NORMAL,LOW,ZERO,HIGH,HIGH
4605,?,FALSE,FALSE,?,HIGH,HIGH,FALSE,LOW,ZERO,?,NORMAL,NORMAL,?,NORMAL,LOW,ZERO,?,?
4616,NORMAL,FALSE,FALSE,?,NORMAL,LOW,FALSE,?,ZERO,LOW,NORMAL,?,?,NORMAL,ZERO,?,HIGH,NORMAL
4630,HIGH,?,FALSE,?,?,?,FALSE,LOW,ZERO,LOW,NORMAL,?,HIGH,NORMAL,?,ZERO,?,LOW
4670,NORMAL,?,?,?,HIGH,?,FALSE,LOW,ZERO,?,NORMAL,?,LOW,NORMAL,LOW,ZERO,HIGH,?
4713,?,TRUE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,?,LOW,NORMAL,NORMAL,?,NORMAL,?,ZERO,HIGH,HIGH
4722,NORMAL,FALSE,FALSE,FALSE,HIGH,HIGH,?,?,HIGH,HIGH,?,HIGH,HIGH,NORMAL,?,HIGH,?,HIGH
4735,NORMAL,FALSE,FALSE,FALSE,HIGH,HIGH,?,LOW,?,?,?,NORMAL,LOW,NORMAL,LOW,ZERO,?,HIGH
4749,?,?,?,FALSE,HIGH,HIGH,?,LOW,ZERO,LOW,?,NORMAL,NORMAL,?,LOW,ZERO,HIGH,HIGH
4753,HIGH,TRUE,FALSE,FALSE,HIGH,HIGH,FALSE,?,ZERO,LOW,?,?,LOW,?,LOW,?,?,HIGH
4754,NORMAL,FALSE,FALSE,TRUE,?,?,FALSE,LOW,?,LOW,NORMAL,NORMAL,NORMAL,NORMAL,LOW,ZERO,HIGH,HIGH
4764,HIGH,?,?,FALSE,HIGH,HIGH,FALSE,LOW,?,LOW,NORMAL,NORMAL,LOW,NORMAL,?,?,HIGH,?
4774,NORMAL,?,?,?,LOW,?,FALSE,LOW,ZERO,LOW,?,NORMAL,NORMAL,NORMAL,LOW,ZERO,?,NORMAL
4804,NORMAL,TRUE,FALSE,FALSE,NORMAL,NORMAL,FALSE,LOW,ZERO,?,NORMAL,NORMAL,NORMAL,NORMAL,LOW,ZERO,?,LOW
4811,?,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,LOW,?,?,NORMAL,NORMAL,HIGH,NORMAL,LOW,ZERO,HIGH,?
4819,NORMAL,FALSE,FALSE,FALSE,?,HIGH,FALSE,?,HIGH,HIGH,?,NORMAL,HIGH,NORMAL,ZERO,HIGH,NORMAL,LOW
4830,NORMAL,FALSE,?,?,HIGH,HIGH,?,NORMAL,?,?,NORMAL,HIGH,HIGH,NORMAL,?,LOW,HIGH,HIGH
4839,HIGH,?,?,FALSE,?,?,FALSE,LOW,ZERO,LOW,?,NORMAL,HIGH,NORMAL,LOW,ZERO,HIGH,LOW
4842,NORMAL,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,?,ZERO,LOW,NORMAL,NORMAL,?,?,?,?,?,HIGH
4852,?,?,?,FALSE,?,HIGH,?,LOW,?,HIGH,NORMAL,NORMAL,?,?,HIGH,HIGH,NORMAL,?
4859,HIGH,TRUE,FALSE,FALSE,NORMAL,NORMAL,?,NORMAL,ZERO,LOW,HIGH,HIGH,?,?,?,LOW,?,LOW
4862,?,FALSE,FALSE,FALSE,HIGH,HIGH,FALSE,?,?,LOW,?,NORMAL,NORMAL,NORMAL,?,ZERO,HIGH,HIGH
4882,NORMAL,FALSE,?,FALSE,HIGH,HIGH,?,NORMAL,ZERO,LOW,NORMAL,NORMAL,HIGH,NORMAL,LOW,ZERO,?,HIGH
4883,NORMAL,FALSE,FALSE,FALSE,HIGH,?,?,LOW,?,LOW,?,?,HIGH,?,LOW,ZERO,?,NORMAL
4892,?,FALSE,FALSE,FALSE,HIGH,?,FALSE,?,ZERO,?,NORMAL,?,?,NORMAL,?,ZERO,HIGH,HIGH
4925,HIGH,FALSE,FALSE,?,HIGH,?,FALSE,?,ZERO,LOW,?,HIGH,HIGH,?,LOW,LOW,HIGH,HIGH
